Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
India,IND,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.670482967,0.860769629,3.836412574,5.249914012,-4.640156232,-2.116104439,5.594631928,1.226224917,4.26985232,2.86436298,-0.626350509,-2.815628639,0.919174488,-1.14691362,6.644906554,-0.653097014,4.825176162,3.322552378,-7.388104045,4.298982163,3.571277326,1.093953953,4.828035912,1.464368109,2.902382028,2.475166566,1.719485211,7.299421295,3.734375018,3.365073043,-0.983574581,3.390419232,2.706727733,4.606288441,5.529881465,5.530417086,2.123013766,4.248844181,6.8981155,2.021088695,3.027377624,2.064875058,6.093705485,6.193653448,6.231948516,6.403284515,6.04817406,1.587598136,6.351088711,7.042346887,3.893930345,4.165499831,5.134956907,6.186731983,6.797039412,7.082848187,5.912397886,5.024473331,3.963162537,
India,IND,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.668487,1230.086974,1300.775055,1367.636688,1461.183432,1574.317971,1691.80478,1757.514713,1852.810434,2009.215688,2095.647004,2206.448183,2287.63002,2472.103741,2695.893697,2953.109251,3237.294799,3525.314449,3650.942934,3912.418218,4236.744324,4493.667896,4861.146371,5057.217581,5233.868543,5464.859141,5839.898589,6185.993893,6650.112149,7034.217224,
India,IND,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05E+12,1.10E+12,1.18E+12,1.27E+12,1.38E+12,1.52E+12,1.66E+12,1.76E+12,1.89E+12,2.09E+12,2.21E+12,2.37E+12,2.50E+12,2.75E+12,3.05E+12,3.39E+12,3.77E+12,4.17E+12,4.38E+12,4.76E+12,5.23E+12,5.62E+12,6.15E+12,6.48E+12,6.78E+12,7.16E+12,7.74E+12,8.28E+12,9.00E+12,9.61E+12,
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,5667756645,7076465295,8337423313,9150684932,9333536360,10997590361,16273253012,25802409639,30463855422,37269156627,45808915663,51455719100,51400186379,72482337370,85518233451,90158449307,81052283405,84853699994,85289491750,79954072570,75929617577,84300174477,94451427898,1.06E+11,1.17E+11,1.28E+11,1.58E+11,1.77E+11,2.02E+11,2.27E+11,2.16E+11,95445547873,1.40E+11,1.65E+11,1.60E+11,1.96E+11,2.35E+11,2.57E+11,2.86E+11,3.65E+11,4.32E+11,5.10E+11,5.40E+11,7.55E+11,8.93E+11,9.18E+11,9.13E+11,8.91E+11,8.61E+11,9.32E+11,1.02E+12,1.04E+12,1.12E+12,
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.740645823,1.841977702,-2.237029986,3.52969815,1.081589466,2.791346825,1.380402806,10.91517857,6.822298249,7.554634514,7.023997197,7.037643208,8.103975535,7.634672906,4.977300867,6.886564974,8.761325601,6.767069858,7.324309486,9.880077522,7.927156824,2.24644534,4.192967368,6.975527809,2.462143564,5.875045104,4.925927365,5.780498488,7.456586925,7.242131639,6.911982836,6.497506517,6.49640812,7.539971096,8.220007399,7.818187077,4.699878854,-13.12672549,0.791126082,4.920067747,3.643466447,4.499475391,4.780369122,5.030873945,5.692571304,5.500951785,6.345022227,6.0137036,4.628871183,6.223854181,6.169784208,6.030050653,5.557263689,5.006668426,4.8763223,5.033069183,5.069785901,5.169705609,5.024714022,
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,53.53729821,65.05304504,74.60209839,79.7145361,79.17818933,90.87617299,131.0249116,202.4953847,233.1166663,278.1966681,333.6943743,365.9158446,356.9213367,491.5795263,566.5776809,583.6698581,512.9591176,525.333963,516.9609933,474.8591605,442.2154673,481.7814823,530.0032456,585.07655,631.7828373,681.9383856,827.9053053,912.2032751,1026.39342,1137.410118,1063.712365,463.9481695,671.0986161,780.190201,748.2576157,900.1775757,1065.648539,1150.261315,1263.287321,1589.801489,1860.002763,2166.854167,2261.247224,3122.362815,3643.043936,3694.348946,3623.911582,3491.624791,3331.695128,3562.845756,3837.651731,3893.846425,4135.569263,
Indonesia,IDN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,2.985793531,-0.821880687,-4.806156461,0.791335075,-1.610432164,0.039249973,-1.339414802,7.943619376,3.975222776,4.711374027,4.221324675,4.262872623,5.334023523,4.912578273,2.359698238,4.264633595,6.138026005,4.228386384,4.799293902,7.318041158,5.431377514,-0.09014936,1.857983321,4.648168847,0.313871378,3.742232571,2.8919273,3.801713588,5.50703379,5.347945151,5.071057861,4.711834457,4.760229379,5.83951353,6.562205949,6.21793122,3.189868812,-14.35055309,-0.605438282,3.482209125,2.235181135,3.090633543,3.376536131,3.630902268,4.289595233,4.107515275,4.946465429,4.620033267,3.247327414,4.812281788,4.748220608,4.606284255,4.151271234,3.63914313,3.555439566,3.759693805,3.842334157,3.984057147,3.875165687,
Indonesia,IDN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3082.082339,3347.8905,3585.527826,3845.202251,4156.647791,4522.29295,4891.439326,5134.507942,4447.174415,4484.069232,4743.944694,4956.361151,5190.36499,5465.264202,5816.181493,6254.614326,6708.575594,7229.538092,7710.666075,8021.747763,8505.748535,9095.733633,9713.873158,10067.42225,10278.13992,10247.20638,10494.56047,10935.84175,11639.86506,12301.7529,
Indonesia,IDN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.59E+11,6.18E+11,6.73E+11,7.34E+11,8.06E+11,8.91E+11,9.78E+11,1.04E+12,9.15E+11,9.35E+11,1.00E+12,1.06E+12,1.13E+12,1.20E+12,1.30E+12,1.42E+12,1.54E+12,1.68E+12,1.82E+12,1.91E+12,2.06E+12,2.23E+12,2.41E+12,2.54E+12,2.62E+12,2.65E+12,2.74E+12,2.89E+12,3.12E+12,3.33E+12,
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,4199134390,4426949095,4693566416,4928628018,5379845647,6197319930,6789938673,7555383690,8623172960,9743089606,10976245154,13731801565,17153463264,27081698249,46209092073,51776222350,68055295080,80600122701,77994316622,90391877325,94362275580,1.00E+11,1.26E+11,1.56E+11,1.62E+11,1.80E+11,2.09E+11,1.34E+11,1.23E+11,1.20E+11,1.25E+11,,,63743623232,71841461173,96419225744,1.20E+11,1.14E+11,1.10E+11,1.14E+11,1.10E+11,1.27E+11,1.29E+11,1.54E+11,1.90E+11,2.26E+11,2.66E+11,3.50E+11,4.12E+11,4.16E+11,4.87E+11,5.81E+11,5.99E+11,4.60E+11,4.33E+11,3.85E+11,4.18E+11,4.45E+11,,,
"Iran, Islamic Rep.",IRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,11.47760109,8.590432965,7.274456069,9.193938555,17.2176732,11.23994792,11.6328634,14.80807671,16.33385741,11.12258869,14.42019196,14.41534727,8.563301361,6.496854147,-2.419332157,17.23363078,-4.064888729,-14.05217049,-10.51398398,-27.5264732,-5.176038395,27.21041251,8.562524882,-8.78519283,2.152212996,-10.20623898,0.648517189,-5.396211137,6.020874308,13.83378001,12.38338222,2.834727725,1.039997884,-1.51158775,2.282661073,5.173283486,0.482046871,2.177823133,0.855458607,5.8580666,0.778638733,7.26555113,8.734584435,4.374509277,3.189804087,4.999795262,8.155773524,0.250856553,1.007385458,5.797938302,2.645717918,-7.44455703,-0.194073471,4.60341888,-1.32064512,13.39624446,3.755187367,,,
"Iran, Islamic Rep.",IRN,GDP per capita (current US$),NY.GDP.PCAP.CD,191.6807812,196.9250818,203.4373167,208.1323615,221.3212371,248.3410727,264.9797001,287.0828325,318.9919657,350.9136062,384.9441235,468.956812,570.3505859,876.2685238,1453.73458,1581.930432,2017.411921,2315.892839,2168.870152,2427.465821,2441.440491,2499.98875,3008.145562,3583.329301,3568.655564,3805.582651,4244.691016,2617.70064,2318.464413,2197.956228,2214.327492,,,1067.307533,1185.686304,1569.255294,1932.804985,1804.336677,1723.835367,1756.896667,1670.00947,1909.412278,1911.678792,2253.936132,2756.198742,3246.051029,3774.357841,4904.666252,5717.314465,5709.94798,6599.660938,7781.406114,7927.846902,6018.324473,5585.526758,4904.326877,5253.424843,5520.310789,,,
"Iran, Islamic Rep.",IRN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,8.633888263,5.809024267,4.51587003,6.374672102,14.17853298,8.333529678,8.69160715,11.7723523,13.26532931,8.203855262,11.42024425,11.39585431,5.646298003,3.545957357,-5.231693379,13.7438324,-7.011834678,-16.81926536,-13.58118718,-30.17621036,-8.831392722,22.13852254,4.164973621,-12.46797074,-1.891820314,-13.69346536,-3.152855124,-8.753373717,2.646799136,10.71517944,9.825454247,0.907969052,-0.556025564,-2.920629093,0.864266497,3.734409146,-0.857036578,0.843297991,-0.434857401,4.53123959,-0.473652305,5.933302091,7.396782151,3.120610975,1.990106181,3.820523973,6.970587537,-0.839117733,-0.106548779,4.596446951,1.445852238,-8.553295826,-1.423452111,3.274962297,-2.611099313,11.868692,2.327694199,,,
"Iran, Islamic Rep.",IRN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7217.414715,8194.615337,8457.463296,8609.704478,8536.727173,8791.055054,9286.327111,9365.500092,9550.778708,9646.541266,10309.06656,10485.28808,11283.10482,12342.72858,13070.55911,13745.92002,14702.95846,16150.33472,16326.32364,16433.25925,17388.89561,18008.80252,15950.10453,15273.84631,15235.70484,13588.4676,14011.54513,14535.86306,,,
"Iran, Islamic Rep.",IRN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.07E+11,4.73E+11,4.97E+11,5.14E+11,5.17E+11,5.40E+11,5.78E+11,5.91E+11,6.11E+11,6.25E+11,6.77E+11,6.97E+11,7.59E+11,8.41E+11,9.01E+11,9.59E+11,1.04E+12,1.15E+12,1.18E+12,1.20E+12,1.28E+12,1.34E+12,1.20E+12,1.17E+12,1.18E+12,1.07E+12,1.11E+12,1.17E+12,,,
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,1684121535,1831700364,1954634836,1978437693,2340521143,,,,2896947634,3008120975,3281713806,3865346535,4113848002,5134367778,11516762614,13458516763,17754825601,19838130715,23762275652,37816457839,53405689130,38424991534,42595309883,40595046639,46802508845,48284979093,47127693792,56609842393,62503055645,65641363783,1.80E+11,,,,,,,,,,,,,,36627901762,49954890353,65140293688,88840050497,1.32E+11,1.12E+11,1.39E+11,1.86E+11,2.18E+11,2.35E+11,2.35E+11,1.77E+11,1.75E+11,1.95E+11,2.24E+11,2.34E+11,
Iraq,IRQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,3.244189014,4.544357261,5.374554642,3.735298034,4.418759911,16.11336691,12.49066287,17.17510281,1.899962545,17.05696307,20.86925531,24.75372713,-0.728728068,3.433977981,-13.07331279,-1.485242075,1.453896659,4.647590944,9.305281575,-0.019037034,-3.118535547,57.81782903,-64.04710658,32.59220783,30.28983174,3.854531293,2.120021635,11.02078741,21.23793536,34.85709471,17.58226641,1.406474735,2.30531667,-6.900180689,-33.10083738,54.15777429,4.400617409,10.15819912,1.377598148,8.228107104,3.379299094,6.402564845,7.5464712,13.93643017,7.6,0.7,2.477664617,15.21246273,-2.494642939,-0.563615472,4.400913395,
Iraq,IRQ,GDP per capita (current US$),NY.GDP.PCAP.CD,231.0256489,245.0320539,254.7014337,250.78711,288.1635526,,,,312.8222774,313.8174456,330.8852017,376.8918748,388.1110241,468.8540124,1018.095783,1151.81763,1471.149412,1591.88086,1847.668681,2852.110683,3911.543576,2736.020466,2951.353149,2740.01007,3081.059775,3103.985593,2962.187228,3482.167598,3762.451489,3862.404509,10326.92166,,,,,,,,,,,,,,1391.963489,1855.522004,2373.214785,3182.947982,4636.610978,3853.940935,4657.280426,6045.495551,6836.027313,7076.554608,6818.804621,4989.803075,4776.726499,5205.288255,5834.166211,5955.10901,
Iraq,IRQ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,-0.255174774,1.040491993,1.903113011,0.370469748,1.069811693,12.40607383,8.904236504,13.44600142,-1.316744942,13.42884418,17.23716469,21.15145958,-3.490848324,0.650761086,-15.32156042,-3.91553633,-0.929263578,2.319380718,6.970137621,-2.157114845,-5.299734761,53.97487793,-64.9923727,28.89404725,26.49318726,0.749128082,-0.971544398,7.635447871,17.52550965,30.74234878,14.03583185,-1.595124481,-0.697703239,-9.60273921,-34.95975478,50.23649871,2.04115422,8.047833126,-0.304533686,6.418958936,1.283336826,3.652116069,4.104583693,9.775158059,3.488253135,-2.97222802,-0.864992152,11.94474312,-4.940921809,-2.842492724,2.07390219,
Iraq,IRQ,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2678.337875,3530.890974,4572.156562,4704.772125,4756.755869,5213.703448,6233.092431,8241.013386,9533.392599,9591.040197,9733.027731,8937.560147,5920.964185,9134.933646,9611.747707,10699.5651,10953.52619,11883.36532,12127.62437,12717.01756,13515.54813,15163.35062,15535.35112,14267.03561,10391.77771,9897.001441,10971.97001,10911.63791,11332.14147,
Iraq,IRQ,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47914015610,64978047376,86665616268,91928142177,95845481780,1.08E+11,1.34E+11,1.82E+11,2.17E+11,2.25E+11,2.36E+11,2.23E+11,1.52E+11,2.40E+11,2.59E+11,2.94E+11,3.06E+11,3.37E+11,3.51E+11,3.78E+11,4.15E+11,4.84E+11,5.15E+11,4.91E+11,3.70E+11,3.62E+11,4.12E+11,4.19E+11,4.45E+11,
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,1939329775,2088012282,2260349684,2430843768,2766608946,2945704143,3104034393,3343636773,3278584478,3787077344,4401259497,5104355309,6325627459,7490132356,7906317069,9495165854,9465078121,11261810826,14665538055,18341273372,21773901117,20694944099,21500471384,20790917197,20130728188,21295485800,28748959623,33961141386,37818133293,39285383971,49364679953,49847127139,55985505025,52480251773,57166035571,69222624369,75880630166,82826141595,90082051923,98692079267,99852958356,1.09E+11,1.28E+11,1.64E+11,1.94E+11,2.12E+11,2.32E+11,2.70E+11,2.75E+11,2.36E+11,2.22E+11,2.37E+11,2.25E+11,2.39E+11,2.58E+11,2.92E+11,3.01E+11,3.36E+11,3.83E+11,3.89E+11,
Ireland,IRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,3.469887887,6.489808428,4.721428205,4.260229483,5.656645565,1.394807906,8.211300457,7.186728472,3.073036339,3.079329233,3.325215695,2.283468514,-0.244301151,4.354372472,3.085615035,-0.428330533,4.663091106,5.217414069,5.813919563,8.466527957,1.929639549,3.343274316,2.692609201,5.755826918,9.634422339,7.414229402,10.90372998,8.691343888,10.50355958,9.445750602,5.278431341,5.919816051,3.019969048,6.721353321,5.700089237,5.070901037,5.32426724,-4.480383335,-5.079212673,1.809979744,0.343440795,0.225714843,1.351634004,8.556687985,25.16253305,3.677815811,8.145296156,8.169870933,5.549767053,
Ireland,IRL,GDP per capita (current US$),NY.GDP.PCAP.CD,685.6147124,739.2764064,797.0062884,852.1353017,965.1354227,1023.773726,1074.506506,1152.004952,1124.516636,1291.34992,1488.294699,1705.972597,2082.956833,2427.172299,2519.941695,2976.960967,2923.079668,3431.177511,4405.256092,5436.464875,6380.069479,5993.322936,6168.016347,5922.325869,5698.844161,6018.935061,8121.886273,9593.388295,10728.70368,11189.20059,14048.1062,14104.07829,15733.20398,14674.61457,15921.97484,19181.40045,20860.59699,22542.81077,24263.2448,26284.34198,26241.36461,28227.72753,32541.0986,41106.92527,47631.01066,50878.22361,54306.42932,61359.74138,61262.10056,52105.15248,48715.17686,51848.90973,48917.89756,51590.18845,55492.98268,61995.42278,63197.08237,69822.34718,78621.22796,78660.95646,
Ireland,IRL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,2.266448072,4.91885714,3.05522424,2.547204836,3.932443592,-0.12389878,6.755713072,5.676693458,1.708913013,1.899873125,2.122298327,1.32102151,-0.949007279,3.709680296,2.920734319,-0.473563659,4.652240616,5.668377953,6.23403983,8.375006717,1.345299112,2.640607543,2.180590667,5.33977108,9.073770521,6.567645188,9.797128882,7.563502012,9.264848549,7.996473255,3.61551245,4.149864525,1.355418435,4.787880902,3.422103586,2.276027869,2.32297688,-6.408033071,-6.038408903,1.256741686,-0.093176619,-0.198086862,0.819363315,7.766030481,23.98551001,2.514046181,6.974330322,6.838047804,3.966385124,
Ireland,IRL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13734.34695,14389.83201,15106.39875,15801.5228,17000.73025,18932.17462,20468.68462,22620.31831,25059.4014,26995.26129,30184.95981,32546.3937,35212.09472,36238.34818,38669.39904,40437.77458,44197.54977,46756.30097,44283.73011,41653.24373,43327.40242,44855.3247,46256.56888,47897.29166,51067.97671,69056.04604,71921.71705,78128.18158,84459.65164,88240.90103,
Ireland,IRL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48262138103,50857047931,53755062488,56510369721,61039183880,68323207997,74455044974,83110917542,93037939354,1.01E+11,1.15E+11,1.26E+11,1.38E+11,1.45E+11,1.57E+11,1.68E+11,1.89E+11,2.06E+11,1.99E+11,1.89E+11,1.98E+11,2.05E+11,2.13E+11,2.21E+11,2.38E+11,3.25E+11,3.42E+11,3.76E+11,4.11E+11,4.36E+11,
Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914727080.6,1023086919,1180919719,1382548250,1567465657,1563667800,1659131244,1947332922,2328658228,2822358473,3032400000,3422651334,4466100440,5928601103,5487083658,5920177689,6566098382,6433357030,6754330155,7428280402,6792417112,6592627599,6770532819,,,
Isle of Man,IMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,0.418923061,19.10553834,9.896346726,11.82935653,6.845213163,4.186976816,1.604993955,0.787287703,2.568272591,4.003670714,4.280900017,7.715991567,8.581537711,13.50925462,13.69322045,5.338360755,5.376162758,5.868976166,6.327778682,5.199996153,5.900005219,7.700000963,7.457066814,4.699998522,2.099999803,3.399999672,2.00000146,3.199999724,4.499999713,5.000000801,-0.900000388,7.399999657,3.6,,,
Isle of Man,IMN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12681.46956,14038.35065,15990.78835,18447.99714,20624.27674,20322.94615,21352.21605,24864.43629,29520.0323,35492.43553,37761.03605,42106.80118,54194.98641,70994.40895,65031.33187,69766.52119,77351.95888,76104.68137,80431.6728,88974.22865,81606.28003,79155.54167,80989.17221,,,
Isle of Man,IMN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,-0.316901214,17.42485649,7.791698844,9.433930422,4.776703904,2.658956486,0.696834504,0.331825461,2.31841428,3.665511112,3.601413763,6.611901915,7.152407654,11.85378826,12.11051197,4.051425842,4.342783917,5.037629345,5.564867031,4.358607854,4.864808106,6.401532599,5.992715221,3.320849239,1.049667957,2.81389128,1.965154724,3.630950949,5.193132273,5.613741703,-0.597583108,7.331655258,3.214588866,,,
Isle of Man,IMN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isle of Man,IMN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,2598500000,3138500000,2510000000,2992333333,3405333333,3663333333,3980000000,4030000000,4619000000,5329333333,7048666667,6711750000,8775250000,11326250000,16341000000,15360166667,15183125000,17372800000,16843176471,21514080000,24164509804,25579228070,27837510288,31092229537,29160458731,27504906778,34097559618,40963276308,50099378323,49901963212,59011274626,67558012988,75607006994,75985901276,86342656604,1.00E+11,1.10E+11,1.15E+11,1.16E+11,1.17E+11,1.32E+11,1.31E+11,1.21E+11,1.27E+11,1.35E+11,1.43E+11,1.54E+11,1.79E+11,2.16E+11,2.07E+11,2.34E+11,2.61E+11,2.57E+11,2.93E+11,3.10E+11,3.00E+11,3.19E+11,3.53E+11,3.71E+11,3.95E+11,
Israel,ISR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,11.20388562,10.15611716,10.69571298,7.937191975,9.093965599,-0.079644772,2.995020166,16.24195681,13.56570351,3.044058659,10.95107095,12.14655464,5.587463793,6.476161318,3.242819527,0.322503186,1.035299186,5.555087219,6.207815712,1.670441661,5.339926957,2.082499968,3.359101545,0.93321373,4.036940289,4.190144586,7.13971137,2.910016204,0.574746832,7.315199175,7.726115162,7.759266099,4.116756394,7.427845269,6.602924836,5.032816996,3.929672677,3.916893555,3.114597068,7.45518208,0.118821461,-0.014860639,0.970458596,4.185882318,3.911693332,5.564435107,5.773482555,2.996483061,0.924262605,5.601137671,4.783497489,2.257237548,4.148054552,3.75820019,2.290092123,3.982046375,3.536703188,3.453702518,3.514084546,
Israel,ISR,GDP per capita (current US$),NY.GDP.PCAP.CD,1229.174748,1436.384439,1094.635848,1257.811405,1375.892256,1429.314605,1513.883606,1468.123862,1647.877274,1852.392539,2370.096391,2186.950147,2787.563532,3455.231849,4838.910275,4445.779064,4297.516275,4808.41406,4564.546469,5682.535658,6231.178392,6465.932273,6905.857179,7574.233748,7011.411092,6497.733706,7931.509565,9375.892952,11278.56333,11045.14458,12663.36365,13650.84118,14758.34609,14443.24297,15992.3424,18103.66252,19324.63936,19652.60744,19415.98507,19120.25065,21043.57493,20306.93224,18435.89476,18979.32345,19896.81774,20566.64549,21837.37849,24924.33095,29567.80388,27715.63681,30693.59308,33669.24647,32511.23785,36309.46883,37678.88977,35776.79517,37321.62404,40541.86209,41719.72544,43641.39774,
Israel,ISR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,7.591413397,4.967778452,6.694102502,3.750537256,5.348250042,-2.588105573,-1.357410559,13.83666481,10.64465309,-0.316826913,7.516612905,9.332203369,1.400041495,3.354710334,0.912012024,-1.892372344,-1.201851087,3.352447187,3.51474907,-0.741544062,3.262951653,0.183172878,1.495868046,-0.37729205,2.218198597,2.590575025,5.423121808,1.218789013,-1.117081578,4.045079372,1.435380209,4.099279314,1.385695306,4.681958504,3.796066942,2.320268841,1.365266771,1.567407601,0.522001484,4.653043447,-2.213500828,-2.008476051,-0.8362239,2.360448957,2.095888933,3.714659219,3.911423783,1.18282728,-1.459435378,3.689579221,2.864800981,0.3867335,2.222617474,1.785509991,0.283374883,1.96348547,1.548743352,1.47961748,1.564612927,
Israel,ISR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15150.57714,15887.7509,16915.94608,17556.69116,18771.1393,19892.24724,20722.87679,21394.61162,22039.41885,22584.93854,24928.94548,24921.59626,25224.87874,23818.48605,25208.03624,24831.44992,25665.06643,27460.31044,27433.06349,27484.87097,28824.19399,30539.96337,31693.91787,34145.7126,34212.94449,35436.81087,37843.97781,38966.66269,40261.33803,42193.82559,
Israel,ISR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70601689465,78628479202,86660391779,92365752191,1.01E+11,1.10E+11,1.18E+11,1.25E+11,1.32E+11,1.38E+11,1.57E+11,1.60E+11,1.66E+11,1.59E+11,1.72E+11,1.72E+11,1.81E+11,1.97E+11,2.01E+11,2.06E+11,2.20E+11,2.37E+11,2.51E+11,2.75E+11,2.81E+11,2.97E+11,3.23E+11,3.40E+11,3.58E+11,3.82E+11,
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,40385288344,44842760293,50383891899,57710743060,63175417019,67978153851,73654870011,81133120065,87942231678,97085082807,1.13E+11,1.25E+11,1.45E+11,1.75E+11,2.00E+11,2.28E+11,2.25E+11,2.58E+11,3.15E+11,3.94E+11,4.77E+11,4.31E+11,4.27E+11,4.43E+11,4.38E+11,4.52E+11,6.40E+11,8.06E+11,8.92E+11,9.29E+11,1.18E+12,1.25E+12,1.32E+12,1.06E+12,1.10E+12,1.17E+12,1.31E+12,1.24E+12,1.27E+12,1.25E+12,1.14E+12,1.17E+12,1.27E+12,1.57E+12,1.80E+12,1.86E+12,1.95E+12,2.21E+12,2.40E+12,2.19E+12,2.13E+12,2.29E+12,2.09E+12,2.14E+12,2.16E+12,1.84E+12,1.88E+12,1.96E+12,2.09E+12,2.00E+12,
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,8.207245914,6.203650458,5.609727978,2.797702279,3.26802372,5.984794225,7.178612466,6.544554655,6.098059996,5.268692965,1.818107986,3.690485746,7.125862295,5.500141139,-2.090162916,7.125385149,2.560500803,3.240139794,5.959159446,3.430016386,0.844227625,0.413585659,1.169203504,3.225852377,2.798085723,2.859971889,3.19196062,4.194377268,3.388383515,1.985774899,1.538447558,0.834275461,-0.85280575,2.151023645,2.886836738,1.266784802,1.830212234,1.810615162,1.625727599,3.786955143,1.951371556,0.253942999,0.138626891,1.423594158,0.817848974,1.790639681,1.48707298,-0.962012841,-5.280937208,1.713295839,0.707333347,-2.980905768,-1.841065451,-0.004547542,0.778304351,1.293462732,1.667859041,0.798119353,0.301256161,
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,804.4926233,887.3367446,990.2601522,1126.019337,1222.54454,1304.453817,1402.442354,1533.692877,1651.939377,1813.388126,2106.863953,2305.609774,2671.137308,3205.252065,3621.145839,4106.993857,4033.099367,4603.599693,5610.498107,6990.285794,8456.918982,7622.833328,7556.523429,7832.575389,7739.71528,7990.686562,11315.01517,14234.72865,15744.66127,16386.66222,20825.78421,21956.52976,23243.47454,18738.7639,19337.63091,20664.55227,23081.60468,21829.34582,22318.1373,21997.62432,20087.59199,20483.21599,22270.14412,27465.6753,31259.7165,32043.14037,33501.65817,37822.66524,40778.34274,37079.75867,36000.52012,38599.06221,35053.52624,35549.9747,35518.41529,30230.2263,30939.71425,32406.72032,34520.08516,33189.5658,
